,docid,string,label,start,end
4667,5327,Lorenzo Dávila Mesia,PER,109,112
4668,5328,LORENZO DÁVILA,PER,0,2
4669,5328,San Martín,PER,8,10
4670,5328,Baltasar García,PER,13,15
4671,5328,Ana Pérez,PER,20,22
4672,5328,Juan Barrera,PER,25,27
4673,5328,5 ducados,MON,38,40
4674,5329,LORENZO DÁVILA,PER,0,2
4675,5329,Tomás Francisco,PER,13,15
4676,5330,LORENZO DÁVILA,PER,0,2
4677,5330,San Martín,PER,8,10
4678,5330,Francisco Pérez,PER,13,15
4679,5330,Puerta de Macarena,LOC,27,30
4680,5330,calle de Mosquito,LOC,32,35
4681,5330,5 ducados,MON,54,56
4682,5330,18 octubre 1680,MON,59,62
4683,5331,LORENZO DE ÁVILA,PER,0,3
4684,5331,San Martín,PER,4,6
4685,5331,Simón de la Barrera,PER,11,15
4686,5331,Catalina de edad,PER,23,26
4687,5331,150 pesos,MON,30,32
4688,5332,LORENZO DÁVILA,PER,0,2
4689,5332,San Martín,PER,6,8
4690,5332,Diego Muñoz,PER,13,15
4691,5332,Santa María,LOC,19,21
4692,5332,calle de Génova,LOC,22,25
4693,5332,Francisco García,PER,26,28
4694,5332,San Salvador,LOC,33,35
4695,5332,fabrica de la iglesia parroquial de Santa María la mayor de la villa de Lebrija y de,ORG,45,62
4696,5332,Joseph Falcón,PER,62,64
4697,5332,LORENZO DÁVILA,PER,68,70
4698,5332,"6,000 reales",MON,85,87
4699,5332,10 enero 1682,MON,91,94
4700,5333,Francisco García,PER,0,2
4701,5333,San Salvador,LOC,6,8
4702,5333,LORENZO DÁVILA,PER,13,15
4703,5333,San Martín,PER,16,18
4704,5333,Clemencio Montero de Espinosa,PER,27,31
4705,5333,8 reales de plata,MON,36,40
4706,5333,27 febrero 1682,MON,41,44
4707,5334,ANDRÉS MONTERO DE ESPINOSA,PER,0,4
4708,5334,provincia de Nueva España,LOC,7,11
4709,5334,Indias,LOC,12,13
4710,5334,LORENZO DÁVILA,PER,21,23
4711,5334,Santa María,PER,24,26
4712,5334,Francisca Paula,PER,37,39
4713,5334,8 reales de plata,MON,44,48
4714,5334,1 junio 1682,MON,49,52
4715,5335,LORENZO DÁVILA,PER,0,2
4716,5335,San Martín,PER,6,8
4717,5335,Simón de la Barrera,PER,15,19
4718,5335,Catalina de edad,PER,39,42
4719,5335,8 reales,MON,53,55
4720,5335,Simón de la Barrera,PER,75,79
4721,5335,ANDRÉS MONTERO,PER,95,97
4722,5335,12 agosto 1682,MON,101,104
4723,5336,LORENZO DÁVILA,PER,0,2
4724,5336,San Martín,PER,6,8
4725,5336,Simón de la Barrera,PER,14,18
4726,5336,Catalina de edad,PER,24,27
4727,5336,13 agosto 1682,MON,31,34
4728,5337,LORENZO DE ÁVILA,PER,0,3
4729,5337,San Martín,PER,4,6
4730,5337,Antonio Martín,PER,9,11
4731,5337,San Gil,PER,18,20
4732,5337,Puerta de Macarena,LOC,23,26
4733,5337,53 reales,MON,30,32
4734,5338,FRANCISCO MENESES DE OSORIO,PER,15,19
4735,5338,LORENZO DE ÁVILA,PER,20,23
4736,5338,14 enero 1684,MON,26,29
4737,5339,LORENZO DE ÁVILA,PER,0,3
4738,5339,Sevilla,LOC,5,6
4739,5339,collación de San Martín,LOC,8,12
4740,5339,Juan Rodríguez Macías,PER,16,19
4741,5339,María de Espinosa,PER,21,24
4742,5339,Juana Martínez de Soto,PER,57,61
4743,5339,Pedro de Salinas,PER,65,68
4744,5339,bóveda del Santísimo Sacramento,LOC,72,76
4745,5339,Alfonso Francisco de Paula,PER,87,91
4746,5339,Juan Félix,PER,99,101
4747,5339,Rosa Francisca,PER,106,108
4748,5339,Juan de edad,PER,113,116
4749,5339,Francisca Dávila,PER,130,132
4750,5339,JERÓNIMO DE BOBADILLA,PER,146,149
4751,5339,FRANCISCO MENESES OSORIO,PER,150,153
4752,5339,GERMAN LLORENTE,PER,159,161
4753,5339,calle de Beatos,LOC,165,168
4754,5340,LORENZO DÁVILA,PER,4,6
4755,5340,Miguel Francisco de Portillo,PER,11,15
4756,5341,LORENZO DE ÁVILA,PER,2,5
4757,5341,Juana Martínez de Soto,PER,7,11
4758,5341,7 deste mes de mayo 1685,MON,31,37
4759,5341,bóveda de San Martín,LOC,42,46
4760,5341,Alfonso Francisco de Paula,PER,106,110
4761,5341,Juan Felix,PER,118,120
4762,5341,Rosa Francisca,PER,125,127
4763,5341,Juan de edad,PER,132,135
4764,5341,Francisca Dávila,PER,149,151
4765,5342,FELIPE MARTÍNEZ DE SOTO,PER,3,7
4766,5342,LUIS MARTÍNEZ DE SOTO,PER,8,12
4767,5342,Juana Martínez de Soto,PER,14,18
4768,5342,LORENZO DE ÁVILA,PER,20,23
4769,5342,Faustina Martínez de Soto,PER,25,29
4770,5342,juan Antonio Cabezas,PER,31,34
4771,5342,Teresa de Jesús Martínez de Soto,PER,36,42
4772,5342,Sevilla,LOC,46,47
4773,5342,JOSEPH MARTÍNEZ DE SOTO,PER,61,65
4774,5342,Andrea de la Trinidad,PER,75,79
4775,5342,ALFONSO MARTÍNEZ,PER,85,87
4776,5342,D. Lucas de la Piedra,PER,99,104
4777,5342,calle del Amor de Dios,LOC,115,120
4778,5342,capilla del Señor San Isidro,LOC,163,168
4779,5342,Santa Iglesia,ORG,171,173
4780,5342,Fernando de la Puente Verastegui,PER,177,182
4781,5342,12 septiembre 1697,MON,183,186
4782,5343,FRANCISCO DELGADO,PER,2,4
4783,5343,Geronima María del Castillo,PER,12,16
4784,5343,Francisco de Córdoba,PER,19,22
4785,5343,María del Castillo,PER,24,27
4786,5344,FRANCISCO DELGADO,PER,0,2
4787,5344,Omnium Sanctorum,PER,8,10
4788,5344,iglesia parroquial de Señor San Miguel,ORG,19,25
4789,5344,"30,000 reales",MON,42,44
4790,5344,Antonio de Vera,PER,48,51
4791,5344,Francisco García,PER,52,54
4792,5345,FRANCISCO DELGADO,PER,0,2
4793,5345,Fernando de Bilbao,PER,6,9
4794,5345,350 reales,MON,17,19
4795,5345,"iglesia del Señor San Vicente, 9 julio 1692 ..",ORG,35,45
4796,5345,350 reales,MON,53,55
4797,5346,FRANCISCO DELGADO MORENO,PER,0,3
4798,5346,Omnium Sanctórum,PER,13,15
4799,5346,iglesia parroquial de Señor San Bartolomé de la ciudad de,ORG,21,31
4800,5346,Jerez de los Caballeros,LOC,31,35
4801,5346,Extremadura,LOC,36,37
4802,5346,García Mendoza de Sotomayor,PER,40,44
4803,5346,JOSEPH DE LA BARRERA,PER,56,60
4804,5346,JOSEPH DE LA BARRERA,PER,88,92
4805,5346,4 Apóstoles y 2 Virtudes,MON,98,103
4806,5347,CLEMENTE LUIS,PER,0,2
4807,5347,Francisco Díaz,PER,9,11
4808,5347,María de Aguila,PER,13,16
4809,5347,JUAN DE ARROYO,PER,24,27
4810,5347,8 agosto 1672,MON,35,38
4811,5348,CLEMENTE DÍAZ,PER,0,2
4812,5348,Omnium Sanctórum,PER,11,13
4813,5348,Feliciana María,PER,18,20
4814,5348,Isabel González,PER,26,28
4815,5348,María Ruiz,PER,29,31
4816,5348,María Gómez,PER,32,34
4817,5348,Inés Suárez,PER,36,38
4818,5348,Isabel González,PER,97,99
4819,5348,María Ruiz,PER,100,102
4820,5348,María Gómez,PER,103,105
4821,5348,Inés Suárez,PER,107,109
4822,5349,LUIS ANTONIO DE RIBERA,PER,0,4
4823,5349,JUAN BERDUGO,PER,7,9
4824,5349,Omnium Sanctórum,PER,18,20
4825,5349,60 reales,MON,24,26
4826,5349,CLEMENTE DÍAZ,PER,27,29
4827,5349,DIEGO AMBROSIO PISARO,PER,40,43
4828,5349,FRANCISCO DE MATAMOROS,PER,44,47
4829,5349,15 mayo 1682,MON,55,58
4830,5350,D. Gregorio de Contreras,PER,0,4
4831,5350,CLEMENTE DÍAZ,PER,7,9
4832,5350,Omnium Sanctórum,PER,14,16
4833,5350,calle de la Mata,LOC,21,25
4834,5350,Joseph Sánchez Pizarra,PER,37,40
4835,5350,24 mayo 1689,MON,43,46
4836,5351,Joseph Sánchez Pizarra,PER,1,4
4837,5351,CLEMENTE DÍAZ,PER,7,9
4838,5351,Omnium Sanctórum,PER,13,15
4839,5351,7 julio 1689,MON,19,22
4840,5352,Juan Pizarra,PER,1,3
4841,5352,LUIS DÍAZ,PER,7,9
4842,5353,CLEMENTE DÍAZ,PER,0,2
4843,5353,Sevilla,LOC,7,8
4844,5353,Omnium Sanctórum,PER,17,19
4845,5354,Juan Gómez,PER,0,2
4846,5354,CLEMENTE DÍAZ,PER,8,10
4847,5354,calle Duende la Mata,LOC,16,20
4848,5354,22 reales,MON,24,26
4849,5354,Juan Sánchez,PER,27,29
4850,5354,9 mayo 1691,MON,32,35
4851,5355,Fray Juan del Castro,PER,0,4
4852,5355,Convento de San Jerónimo de Buenavista,ORG,12,18
4853,5355,CLEMENTE DÍAZ,PER,21,23
4854,5355,collación de San Martín,LOC,42,46
4855,5355,FRANCISCO ANTONIO ROBLEDO,PER,53,56
4856,5355,17 julio 1693,MON,65,68
4857,5356,Esteban de la Barrera,PER,0,4
4858,5356,CLEMENTE DÍAZ,PER,9,11
4859,5356,Juan Sánchez Pizarra,PER,31,34
4860,5356,9 junio 1694,MON,36,39
4861,5357,Juan Gómez de Hermosillo,PER,0,4
4862,5357,CLEMENTE DÍAZ,PER,7,9
4863,5357,calle de la Mata,LOC,16,20
4864,5357,22 reales,MON,24,26
4865,5357,Cruz de Caravaca,PER,33,36
4866,5357,8 mayo 1698,MON,40,43
4867,5358,DIEGO DÍAZ,PER,0,2
4868,5358,6 reales,MON,3,5
4869,5359,DIEGO DÍAZ,PER,0,2
4870,5359,calle Colcheros,LOC,3,5
4871,5359,JUAN DE PAREDES,PER,8,11
4872,5359,San Salvador,LOC,12,14
4873,5359,Manuel Joseph,PER,21,23
4874,5359,capilla de Nuestra Señora del Rosario,ORG,42,48
4875,5359,Convento de San Pablo el Real,LOC,51,57
4876,5359,PEDRO CAMACHO,PER,78,80
4877,5359,Santo Cristo Crucificado,ORG,85,88
4878,5360,DIEGO DÍAZ,PER,0,2
4879,5360,calle Colcheros,LOC,3,5
4880,5360,JUAN DE PAREDES,PER,8,11
4881,5360,San Salvador,LOC,12,14
4882,5360,Antonio del Castillo,PER,29,32
4883,5360,"26,000 reales",MON,49,51
4884,5360,Convento de San Pablo el Real,LOC,68,74
4885,5360,DIEGO DÍAZ,PER,86,88
4886,5361,DIEGO DÍAZ,PER,0,2
4887,5361,calle Colcheros,LOC,3,5
4888,5361,JUAN DE PAREDESSALGADO,PER,8,11
4889,5361,San Salvador,LOC,12,14
4890,5361,"7,000 reales",MON,24,26
4891,5362,DIEGO DÍAZ,PER,0,2
4892,5362,PEDRO CASTRO,PER,19,21
4893,5362,convento de Nuestra Señora de Consolación,ORG,51,57
4894,5362,Francisco de Paula,PER,66,69
4895,5362,calle de la Sierpe,LOC,73,77
4896,5362,DIEGO DÍAZ,PER,81,83
4897,5362,Santa Juana,LOC,145,147
4898,5362,"3,800 reales .. 1,900 reales",MON,160,165
4899,5363,DIEGO DÍAZ,PER,0,2
4900,5363,calle Colcheros,LOC,7,9
4901,5363,Santa María Magdalena,LOC,10,13
4902,5363,Manuel Jorge,PER,19,21
4903,5363,calle de la Sierpe,LOC,25,29
4904,5363,San Salvador,LOC,30,32
4905,5363,Francisco de Mendoza,PER,41,44
4906,5363,convento del Angel,LOC,47,50
4907,5363,"Guardia de Carmelitas descalzos, calle Ancha de la Magdalena",ORG,52,62
4908,5364,LORENZO DÁVILA,PER,0,2
4909,5364,DIEGO DÍAZ,PER,8,10
4910,5364,Antonio de Monsalve,PER,20,23
4911,5364,"1,000 ducados de vellón",MON,29,33
4912,5364,iglesia de San Julián,ORG,57,61
4913,5365,LORENZO DÁVILA,PER,0,2
4914,5365,DIEGO DÍAZ,PER,8,10
4915,5365,Antonio de Monsalve,PER,20,23
4916,5365,500 ducados,MON,29,31
4917,5365,iglesia de San Julián,ORG,57,61
4918,5365,13 junio 1676,MON,62,65
4919,5366,LORENZO DÁVILA,PER,1,3
4920,5366,San Martin,PER,9,11
4921,5366,DIEGO DÍAZ,PER,12,14
4922,5366,Magdalena,LOC,20,21
4923,5366,calle de Colcheros,LOC,22,25
4924,5366,PEDRO CAMACHO,PER,30,32
4925,5366,Santa María,PER,36,38
4926,5366,Diego Muñoz,PER,39,41
4927,5366,calle Génova,LOC,47,49
4928,5366,PEDRO CALVO,PER,50,52
4929,5366,ANDRÉS MONTERO,PER,53,55
4930,5366,Magdalena calle de Colcheros,PER,59,63
4931,5366,Femando Virabedra de Paz,PER,75,79
4932,5366,Real Audiencia,ORG,90,92
4933,5366,LORENZO DÁVILA,PER,99,101
4934,5366,DIEGO DÍAZ,PER,102,104
4935,5366,iglesia parroquial de San Julián,ORG,119,124
4936,5367,LORENZO DÁVILA,PER,0,2
4937,5367,DIEGO DÍAZ,PER,7,9
4938,5367,Antonio de Monsalve,PER,20,23
4939,5367,"1,000 ducados de vellón",MON,29,33
4940,5367,iglesia de San Julián,ORG,57,61
4941,5368,PEDRO DÍAZ,PER,0,2
4942,5369,PEDRO DIAS,PER,0,2
4943,5370,PEDRO DÍAZ,PER,0,2
4944,5370,18 reales,MON,3,5
4945,5371,PEDRO DÍAZ,PER,0,2
4946,5372,26 reales,MON,9,11
4947,5372,FRANCISCO DE MENESES,PER,22,25
4948,5372,PEDRO DÍAZ,PER,35,37
4949,5373,PEDRO DÍAZ,PER,2,4
4950,5373,300 reales,MON,8,10
4951,5374,Luisa de Ortega,PER,15,18
4952,5374,JUAN DURÁN,PER,23,25
4953,5374,Sevilla,LOC,35,36
4954,5374,iglesia collación de la Magdalena,ORG,51,56
4955,5374,iglesia de la Magdalena,ORG,96,100
4956,5374,iglesia de la Magdalena un real y otro a la fabrica de la iglesia de ella y a las mandas acostumbradas y Santos Lugares de Jerusalén,ORG,155,181
4957,5374,4 maravedíes,MON,184,186
4958,5374,JUAN DURÁN,PER,209,211
4959,5374,JUAN DURÁN,PER,224,226
4960,5374,Sevilla,LOC,237,238
4961,5375,Andrés Moreno,PER,0,2
4962,5375,Santa María la Mayor,PER,3,7
4963,5375,CLEMENTE ASENCIO,PER,11,13
4964,5375,ALONSO PÉREZ,PER,30,32
4965,5375,14 noviembre 1675,MON,36,39
4966,5376,Fray Sebastián de Villanueva,PER,0,4
4967,5376,Convento de San Jerónimo de Buenavista,ORG,9,15
4968,5376,CLEMENTE ASENCIO DE ESPINOSA,PER,18,22
4969,5376,San Isidro,PER,30,32
4970,5376,6 ducados y media,MON,50,54
4971,5376,Andrés Morano,PER,55,57
4972,5376,Casa Real,ORG,60,62
4973,5377,Francesca Calvijo Pora,PER,0,3
4974,5377,Felipe González de Miranda,PER,7,11
4975,5377,CLEMENTE ASENCIO DE ESPINOSA,PER,14,18
4976,5377,9 junio 1683,MON,30,33
4977,5378,Marcos Antonio de Cabrera,PER,0,4
4978,5378,Benito de Cabrera,PER,13,16
4979,5378,Isabel Ponce,PER,19,21
4980,5378,JUAN JOSEPH DE ESPINOSA,PER,35,39
4981,5378,San Salvador,LOC,40,42
4982,5379,Domingo Lorenzo,PER,0,2
4983,5379,JUAN JOSEPH DE ESPINOSA,PER,13,17
4984,5380,Juan Núñez de Sena,PER,1,5
4985,5380,Hospital del Cardenal,LOC,6,9
4986,5380,FRANCISCO DE ESQUIVEL,PER,12,15
4987,5380,Hospital de San Bernardo,ORG,25,29
4988,5380,"47 reales, 30 mayo 1665",MON,33,39
4989,5381,FRANCISCO DE ESQUIVEL,PER,0,3
4990,5381,San Juan de la Palma,LOC,9,14
4991,5381,LORENZO DÁVILA,PER,16,18
4992,5381,San Marcos,PER,24,26
4993,5381,FRANCISCO DE ESQUIVEL,PER,41,44
4994,5381,Diego de Esquivel,PER,47,50
4995,5381,LORENZO DÁVILA,PER,67,69
4996,5381,Francisco de Esquibel i Luque,PER,75,80
4997,5382,FRANCISCO MENESES OSORIO,PER,0,3
4998,5382,Pedro Ortiz de Saavedra,PER,18,22
4999,5382,FERNANDO DE ESTRADA,PER,37,40
5000,5382,600 reales,MON,49,51
5001,5382,16 mayo 1670,MON,75,78
5002,5383,Antonio de Escaraza,PER,0,3
5003,5383,Pedro Escaraza,PER,5,7
5004,5383,María de Belares,PER,11,14
5005,5383,FERNANDO DE ESTRADA,PER,20,23
5006,5383,Santa María,PER,27,29
5007,5383,5 años,MON,30,32
5008,5383,17 agosto 1671,MON,33,36
5009,5384,Josepha de Belmonte,PER,1,4
5010,5384,Fernando Rodríguez,PER,6,8
5011,5384,Jacinto Esteban,PER,11,13
5012,5384,FERNANDO DE ESTRADA,PER,28,31
5013,5384,calle de la Mar,LOC,38,42
5014,5385,Francisco Rabarro,PER,0,2
5015,5385,CRISTÓBAL LÓPEZ,PER,7,9
5016,5385,calle del Peral,LOC,16,19
5017,5385,3 ducados,MON,23,25
5018,5385,Jerónimo Gaytan,PER,26,28
5019,5385,FERNANDO DE ESTRADA,PER,33,36
5020,5386,SEBASTIÁN FAIX,PER,0,2
5021,5386,Juan Antonio,PER,9,11
5022,5386,Juan Martínez,PER,12,14
5023,5386,Juan de Casablanca,PER,15,18
5024,5386,calle de Placentinas,LOC,29,32
5025,5386,5 ducados y medio,MON,36,40
5026,5386,17 agosto 1650,MON,41,44
5027,5387,SEBASTIÁN FAIX,PER,4,6
5028,5387,Santa María,PER,12,14
5029,5387,Benito de San Pedro,PER,21,25
5030,5387,Casilda de Palacios,PER,28,31
5031,5387,Cabildo de la Santa Iglesia,ORG,42,47
5032,5387,calle de Placentines,LOC,54,57
5033,5387,Susana Sanz,PER,66,68
5034,5387,12 abril 1653,MON,83,86
5035,5388,SEBASTIÁN FAIX,PER,0,2
5036,5388,Santa María,PER,6,8
5037,5388,Pedro Anbachts,PER,15,17
5038,5388,Amberes,LOC,23,24
5039,5388,Juan de la Haya,PER,30,34
5040,5388,lena de Flandes,PER,39,42
5041,5389,SEBASTIÁN FAZ,PER,0,2
5042,5389,9 reales,MON,3,5
5043,5390,Francesca de Rojas,PER,11,14
5044,5390,SEBASTIÁN FAZ,PER,28,30
5045,5390,calle de Placentines,LOC,45,48
5046,5390,Tomás López,PER,60,62
5047,5390,Sebastián Faix,PER,71,73
5048,5391,SEBASTIÁN FAC,PER,0,2
5049,5391,4 reales,MON,3,5
5050,5392,SEBASTIÁN FAC,PER,0,2
5051,5392,8 reales,MON,3,5
5052,5393,SEVASTIAN FAS,PER,0,2
5053,5393,27 reales,MON,3,5
5054,5394,SEBASTIÁN FAS,PER,0,2
5055,5394,15 reales,MON,3,5
5056,5395,SEBASTIÁN FAX,PER,7,9
5057,5395,Sevilla,LOC,17,18
5058,5395,collación de Santa María,LOC,20,24
5059,5395,Albaro de Cazeres,PER,34,37
5060,5395,Aracena,LOC,43,44
5061,5395,Cofradía de la Animas,ORG,58,62
5062,5395,iglesia parroquial de Omnium Sanctórum,ORG,133,138
5063,5395,Santiago,LOC,162,163
5064,5395,Albaro de Cazeres,PER,171,174
5065,5395,400 reales,MON,187,189
5066,5395,100 reales,MON,199,201
5067,5396,Francisco de Peñaranda,PER,0,3
5068,5396,Sevilla,LOC,11,12
5069,5396,collación de Santa María,LOC,14,18
5070,5396,SEBASTIÁN FAX,PER,24,26
5071,5396,calle de Placentines,LOC,46,49
5072,5396,8 ducados y medio,MON,64,68
5073,5396,Tomás López de Haro,PER,69,73
5074,5396,5 mayo 1666,MON,78,81
5075,5397,Arcediano Alonso Ramírez de Arellano,PER,0,5
5076,5397,Antonio Ramos,PER,12,14
5077,5397,SEBASTIÁN FAX,PER,22,24
5078,5397,6 agosto 1666,MON,38,41
5079,5398,SEBASTIÁN FAX,PER,14,16
5080,5398,collación de Santa María,LOC,26,30
5081,5398,Juan Fax,PER,33,35
5082,5398,Isabel Colarte,PER,37,39
5083,5398,Amberes,LOC,56,57
5084,5398,Brabancia,LOC,61,62
5085,5398,Santa Iglesia,ORG,108,110
5086,5398,Tomás López de Haro,PER,183,187
5087,5398,Tomás López de Haro,PER,234,238
5088,5398,8 reales de plata,MON,246,250
5089,5398,María Pérez,PER,273,275
5090,5398,8 reales,MON,295,297
5091,5398,Isabel Petronila,PER,318,320
5092,5398,María Pérez,PER,329,331
5093,5398,Francisco González,PER,333,335
5094,5398,500 reales,MON,341,343
5095,5398,María Pérez,PER,378,380
5096,5398,Tomás López,PER,385,387
5097,5398,Antonio Miguel Fax,PER,400,403
5098,5398,Susana Sáenz,PER,408,410
5099,5398,Reinos del Perú,LOC,424,427
5100,5398,España,LOC,445,446
5101,5398,Tomás López de Haro,PER,454,458
5102,5398,María Pérez,PER,483,485
5103,5398,fray Félix de Amberes,PER,497,501
5104,5398,Susana Sáenz,PER,508,510
5105,5398,convento de Capuchinos de la Merced,LOC,516,522
5106,5398,Sevilla,LOC,528,529
5107,5398,6 junio 1669,MON,530,533
5108,5399,SEBASTIÁN FAS,PER,6,8
5109,5399,calle de Francos,LOC,12,15
5110,5399,María Pérez,PER,19,21
5111,5399,Ambrosio Díaz,PER,29,31
5112,5400,Paula de Mesa,PER,1,4
5113,5400,Alonso de Fuente,PER,6,9
5114,5400,ANTONIO FAJARDO,PER,11,13
5115,5400,San Salvador,LOC,20,22
5116,5400,San Bartolomé,LOC,26,28
5117,5400,calle del Naranja,LOC,28,31
5118,5400,50 reales,MON,35,37
5119,5400,Tomás de León,PER,38,41
5120,5400,28 mayo 1680,MON,47,50
5121,5401,Manuel Simoins,PER,0,2
5122,5401,Manuel Ferrera,PER,8,10
5123,5401,ANTONIO FAJARDO,PER,28,30
5124,5401,5 mayo 1683,MON,40,43
5125,5402,Juana Ponce,PER,1,3
5126,5402,18 ducados,MON,8,10
5127,5402,ANTONIO FAJARDO,PER,13,15
5128,5402,San Ildefonso,LOC,29,31
5129,5403,Sevilla,LOC,4,5
5130,5403,8 mayo 1664,MON,6,9
5131,5403,Juan Carlos,PER,15,17
5132,5403,Bernardo García,PER,22,24
5133,5403,Sevilla,LOC,27,28
5134,5403,Juan del Pino,PER,33,36
5135,5403,Esteban del Pino,PER,49,52
5136,5403,Magdalena Fraile,PER,55,57
5137,5403,Guardia,LOC,64,65
5138,5403,Reino de Galicia,LOC,67,70
5139,5403,JUAN FAJARDO,PER,98,100
5140,5404,Ana Francesca Muñoz,PER,4,7
5141,5404,JUAN FAJARDO,PER,10,12
5142,5404,Sevilla,LOC,28,29
5143,5404,collación de,LOC,31,33
5144,5405,Bernabé de Salazar,PER,7,10
5145,5405,Sevilla,LOC,14,15
5146,5405,Luis de Salazar,PER,28,31
5147,5405,JUAN FAJARDO,PER,58,60
5148,5405,14 julio 1664,MON,75,78
5149,5406,JUAN FAJARDO,PER,3,5
5150,5406,Ana Francesca Muñoz,PER,13,16
5151,5406,Sevilla,LOC,23,24
5152,5406,collación de,LOC,26,28
5153,5406,Luisa de Vega,PER,38,41
5154,5406,230 reales de vellón,MON,43,47
5155,5406,2 agosto 1664,MON,48,51
5156,5407,María de Chances,PER,1,4
5157,5407,JUAN FAJARDO,PER,7,9
5158,5408,FRANCISCO MARTÍNEZ DE ARANDA,PER,0,4
5159,5408,Diego de Aranda,PER,14,17
5160,5408,Catalina Martínez,PER,20,22
5161,5408,JUAN FAJARDO,PER,32,34
5162,5409,JUAN FAJARDO,PER,7,9
5163,5409,Francesca Camunos Delgado,PER,17,20
5164,5409,Omnium Santorum,LOC,26,28
5165,5409,Juan de Olea,PER,43,46
5166,5409,"2,350 reales de vellón",MON,52,56
5167,5409,ALONSO PÉREZ,PER,57,59
5168,5410,JUAN FAJARDO,PER,0,2
5169,5411,JUAN FAJARDO,PER,0,2
5170,5411,Omnium Sanctórum,PER,6,8
5171,5411,Ana Francesca Muñoz,PER,18,21
5172,5411,Francisco Gutiérrez,PER,27,29
5173,5411,fabrica de Señor San Pedro,ORG,36,41
5174,5411,Pedro de Santiago,PER,52,55
5175,5411,40 ducados,MON,56,58
5176,5411,18 enero 1667,MON,71,74
5177,5412,JUAN FAJARDO,PER,10,12
5178,5413,Alonso de Heredia,PER,0,3
5179,5413,JUAN FAJARDO,PER,6,8
5180,5413,Omnium Sanctórum,PER,20,22
5181,5413,12 mayo 1667,MON,26,29
5182,5414,ALONSO PÉREZ,PER,0,2
5183,5414,JUAN FAJARDO,PER,25,27
5184,5414,Melchor López,PER,34,36
5185,5414,27 de mayo de 1664,MON,68,73
5186,5414,4 marzo 1668,MON,107,110
5187,5415,ALONSO PÉREZ,PER,3,5
5188,5415,ALONSO PÉREZ,PER,11,13
5189,5415,Catalina de Udobro,PER,21,24
5190,5415,JUAN FAJARDO,PER,41,43
5191,5416,Andrés de Alvarado,PER,0,3
5192,5416,Utrera,LOC,13,14
5193,5416,Andrés Ruiz de Alvarado,PER,17,21
5194,5416,JUAN FAJARDO,PER,32,34
5195,5416,12 mayo 1672,MON,44,47
5196,5417,JUAN FAJARDO,PER,0,2
5197,5418,Agustín Berdugo,PER,0,2
5198,5418,JUAN ANTONIO,PER,11,13
5199,5418,JUAN FAJARDO,PER,31,33
5200,5418,9 septiembre 1672,MON,44,47
5201,5419,Amaro Rodríguez,PER,0,2
5202,5419,Juan Rodríguez,PER,11,13
5203,5419,JUAN FAJARDO,PER,33,35
5204,5420,Francisco Sánchez Pizarra,PER,0,3
5205,5420,Omnium Sanctórum,PER,11,13
5206,5420,DIEGO AMBROSIO,PER,18,20
5207,5420,JUAN FAJARDO,PER,41,43
5208,5420,16 julio 1674,MON,54,57
5209,5421,Juana María Tamaro,PER,1,4
5210,5421,Luis Antonio Fajardo,PER,7,10
5211,5421,Cruz de la Parra,ORG,18,22
5212,5421,467 reales,MON,34,36
5213,5421,JUAN FAJARDO,PER,37,39
5214,5421,Omnium Sanctórum,PER,43,45
5215,5421,28 junio 1675,MON,49,52
5216,5422,Antonio Blaceo Jiménez,PER,4,7
5217,5422,JUAN FAJARDO,PER,11,13
5218,5422,Omnium Sanctórum,PER,19,21
5219,5422,calle de Coloreado,LOC,22,25
5220,5422,20 junio 1676,MON,29,32
5221,5423,JUAN FAJARDO,PER,0,2
5222,5423,Omnium Sanctórum,PER,10,12
5223,5423,Ignacio Lucero,PER,13,15
5224,5423,Santa Iglesia,ORG,35,37
5225,5423,FRANCISCO MUÑOZ,PER,49,51
5226,5424,JUAN FAJARDO,PER,0,2
5227,5424,Cofradía del Santísimo Sacramento,ORG,6,10
5228,5424,Animas de Purgatorio,PER,11,14
5229,5424,iglesia parroquial de Señor San Vicente,ORG,16,22
5230,5425,JUAN FAJARDO,PER,0,2
5231,5425,Omnium Sanctórum,PER,10,12
5232,5425,BARTOLOME RUIZ CÉSAR,PER,18,21
5233,5425,Catalina de Jesús,PER,40,43
5234,5425,Alonso Resio,PER,45,47
5235,5425,"2,064 reales de moneda de vellón",MON,48,54
5236,5425,14 mayo 1677,MON,55,58
5237,5426,JUAN FAJARDO,PER,0,2
5238,5426,Omnium Sanctórum,PER,8,10
5239,5426,Condesa de Casapalma,PER,16,19
5240,5426,Mejino,PER,28,29
5241,5426,Espartinas,LOC,49,50
5242,5426,194 reales,MON,60,62
5243,5427,Francisco Díaz Fajardo,PER,2,5
5244,5427,JUAN FAJARDO,PER,6,8
5245,5428,JUAN FAJARDO,PER,0,2
5246,5428,DOMINGO ANTONIO BEJARANO,PER,10,13
5247,5428,Omniumn Sanctórum,PER,18,20
5248,5428,"6 ducados, 29 agosto 1679",MON,30,36
5249,5429,Francisco de Nievos,PER,0,3
5250,5429,Omnium Sanctórum,PER,14,16
5251,5429,JUAN FAJARDO,PER,24,26
5252,5430,JUAN FAJARDO,PER,0,2
5253,5430,Bartolomé Barrasa,PER,12,14
5254,5430,Alonso Recio,PER,21,23
5255,5430,Catalina de Joseph,PER,26,29
