,docid,string,label,start,end
1474,225,treinta mil maravedis,MON,966,969
1475,225,antonio de texeda,PER,981,984
1476,226,juan de çamora,PER,7,10
1477,226,fabrica de la iglesia de la villa de,ORG,19,27
1478,226,osuna,LOC,27,28
1479,226,treinta e tres mil maravedis,MON,63,68
1480,226,juan de çamora,PER,135,138
1481,226,veinte ducados de oro,MON,156,160
1482,227,Pedro siriaco,PER,0,2
1483,227,xpobal alcantara de Roxas,PER,16,20
1484,227,Pedro siriaco,PER,34,36
1485,227,Joseph felipe,PER,39,41
1486,227,francisca roldan,PER,45,47
1487,227,juan gonzales,PER,53,55
1488,227,firmefecho ut supraxpobal alcantara de Roxas,PER,70,76
1489,228,Pedro Duque Roldan,PER,2,5
1490,228,Ysabel de Artiaga,PER,7,10
1491,228,sevilla,LOC,12,13
1492,228,Marcos Andres Rubio,PER,32,35
1493,228,Yglesia Parrochial de señor san Juan de la Palma,ORG,41,50
1494,228,Pedro Duque Roldan,PER,65,68
1495,228,Joseph Duque y Cornejo,PER,75,79
1496,228,Francisca Roldan,PER,82,84
1497,228,Ysabel de Artiaga,PER,89,92
1498,228,Segobia,LOC,99,100
1499,228,Manuel de Artiaga,PER,103,106
1500,228,Maria Sanchez,PER,109,111
1501,228,Pedro Roman Melendez,PER,122,125
1502,228,Marcos Perez de la Rosa,PER,141,146
1503,228,dos dias de fiesta,MON,158,162
1504,228,Juan Barete,PER,205,207
1505,228,Pedro Roldan,PER,214,216
1506,228,Juan de Velasco,PER,222,225
1507,228,collacion de señor san juan,LOC,228,233
1508,228,marcos andres Rubio,PER,243,246
1509,229,Maria Nicolasa Francisca,PER,0,3
1510,229,Pedro Cornejo Duque,PER,6,9
1511,229,Sevilla,LOC,13,14
1512,229,dies y seis dias del mes de Diciembre de mil setecientos y diez años,MON,15,29
1513,229,francisco fernandez Robanejo,PER,30,33
1514,229,Maria Nicolasa Francisca,PER,49,52
1515,229,Pedro Cornejo Duque Roldan,PER,54,58
1516,229,Ysabel de Artiaga,PER,61,64
1517,229,Manuel de Artiaga,PER,84,87
1518,229,francisco fernandez Robanejo,PER,117,120
1519,230,Pedro Cornejo,PER,8,10
1520,230,seuilla,LOC,20,21
1521,230,parroquia de San Juan de la Palma,LOC,23,30
1522,230,Maria Geronima Doncla,PER,38,41
1523,230,Francisco Antonio de,PER,45,48
1524,230,francisco en haser,PER,61,64
1525,230,un retablo de madera,MON,64,68
1526,230,Santa Baruara,PER,85,87
1527,230,yglesia parroquial de señor San Lorenso,ORG,91,97
1528,230,capilla maior,ORG,100,102
1529,230,Francisco,PER,138,139
1530,230,francisco de gama,PER,352,355
1531,231,Enrique Gabino,PER,0,2
1532,231,Pedro Cornejo,PER,5,7
1533,231,Doña Isabel de Arteaga,PER,9,13
1534,231,Andres Rodriguez Galan,PER,28,31
1535,231,yglesia parroquial de Santa Marina de,ORG,37,43
1536,231,Sevilla,LOC,43,44
1537,231,Enrique Gabino,PER,46,48
1538,231,Pedro Duque Cornejo,PER,62,65
1539,231,Doña Ysabel de Arteaga,PER,67,71
1540,231,Enrique Bernardo de Avete,PER,80,84
1541,231,Andres Rodriguez Galan,PER,105,108
1542,232,Manuel Juan,PER,0,2
1543,232,Pedro Cornejo,PER,4,6
1544,232,Ysabel de Artiaga,PER,8,11
1545,232,veintidos dias del mes de Junio de mill setecienttos,MON,14,23
1546,232,Andres Rodriguez Galan,PER,28,31
1547,232,Manuel Juan Joseph,PER,45,48
1548,232,Pedro Duque Cornejo Roldan,PER,59,63
1549,232,Ysauel de Artiaga,PER,66,69
1550,232,Manuel de Artiaga,PER,76,79
1551,232,Andres Rodriguez Galan,PER,103,106
1552,233,Jose Pedro,PER,0,2
1553,233,Pedro Cornexo,PER,5,7
1554,233,Ysabel Artiaga,PER,10,12
1555,233,Henero de mil setecientos,PER,21,25
1556,233,Pedro Gallardo Romero Presbitero,PER,32,36
1557,233,Real Hospital de los Ynocentes,ORG,53,58
1558,233,Andres Rodriguez Galan,PER,62,65
1559,233,yglesia parroquial de Santa Marina de,ORG,71,77
1560,233,Sevilla,LOC,77,78
1561,233,Joseph Pedro,PER,80,82
1562,233,Pedro Duque Cornexo,PER,93,96
1563,233,Ysabel de Artiaga,PER,99,102
1564,233,Manuel de Artiaga,PER,109,112
1565,233,Francisca Quadrado,PER,116,118
1566,233,Pedro Gallardo Romero,PER,141,144
1567,233,Andres Rodriguez Galan,PER,149,152
1568,234,Teresa Catalina,PER,0,2
1569,234,Pedro Cornejo,PER,4,6
1570,234,Doña Ysabel de Artiaga,PER,8,12
1571,234,Andres Rodriguez Galan,PER,33,36
1572,234,yglesia parroquial de señora santa marina de,ORG,42,49
1573,234,Seuilla,LOC,49,50
1574,234,theresa josepha,PER,52,54
1575,234,Pedro Cornejo,PER,66,68
1576,234,Ysabel de Artiaga,PER,71,74
1577,234,Joseph Ruiz del Rey,PER,80,84
1578,234,Puente de don,LOC,89,92
1579,234,Gonsalo auisele,PER,92,94
1580,234,Andres Rodriguez Galan,PER,112,115
1581,235,Pedro Duque Cornexo,PER,7,10
1582,235,seuilla,LOC,16,17
1583,235,parroquia de santa marina,LOC,19,23
1584,235,santa yglesia patriarchal,ORG,63,66
1585,235,santa yglecia,LOC,86,88
1586,235,dean de las adbocaciones,PER,181,185
1587,235,capilla de señor san ysidoro,LOC,295,300
1588,235,cincuenta reales de vellon,MON,338,342
1589,236,Pedro Duque Cornexo,PER,1,4
1590,236,collacion de Santa Marina,LOC,9,13
1591,236,Alonso de Baeza,PER,24,27
1592,236,Santa Yglesia Patriarchal,ORG,34,37
1593,236,capilla del señor san leandro,LOC,67,72
1594,236,seis mil y quatrocientos reales de vellon,MON,164,171
1595,237,Pedro Duque cornexo,PER,4,7
1596,237,Ysabel de Arteaga,PER,11,14
1597,237,Enrique Duque,PER,18,20
1598,237,seuilla,LOC,36,37
1599,237,collacion de santa marina,LOC,39,43
1600,237,Luis de Salsedo,PER,53,56
1601,237,Consejo de Su Magestad y dezimos que por quanto yo el dicho Don Pedro Duque cornexo,ORG,63,79
1602,237,un retablo,OBJ,100,102
1603,237,capilla de Nuestra Señora de la Antigua zita,ORG,112,120
1604,237,santa Metropolitana,LOC,122,124
1605,237,Pedro,PER,149,150
1606,237,altar de dicha Santa Ymaxen,LOC,344,349
1607,237,dies mill,MON,411,413
1608,237,Pedro Duque,PER,441,443
1609,237,Pedro Duque cornexo,PER,466,469
1610,237,Enrique Duque y Arteaga,PER,471,475
1611,237,Ysabel de Arteaga,PER,484,487
1612,237,Enrique Duque,PER,497,499
1613,237,Pedro Duque,PER,541,543
1614,237,Henrique Duque,PER,545,547
1615,237,Ysabel de Arteaga,PER,550,553
1616,237,Joseph Ygnacio de contreras,PER,573,577
1617,237,blas joseph de la vega,PER,585,590
1618,237,Cabra,LOC,621,622
1619,237,Santa Olalla,LOC,623,625
1620,237,Almaden de la Plata,PER,626,630
1621,238,Pedro Duque Cornexo,PER,8,11
1622,238,seuilla,LOC,19,20
1623,238,collazion de Santa Marina,LOC,22,26
1624,238,Pedro de San Miguel,PER,34,38
1625,238,Limpia concepcion,PER,53,55
1626,238,conuento de nuestro serafico Padre señor san francisco casa grande,ORG,63,73
1627,238,Pedro de San Miguel,PER,128,132
1628,239,10 de mayo de 1738,DATE,1,6
1629,239,Juan Jose de Ojeda,PER,10,14
1630,239,Pedro Duque Cornejo,PER,16,19
1631,239,collacion de Santa Marina,LOC,29,33
1632,239,calle Beatos,LOC,36,38
1633,239,Convento del Espiritu Santo,LOC,48,52
1634,239,calle Real de Santa Marina,LOC,57,62
1635,239,37 reales y medio de vellon,MON,76,82
1636,240,9 de junio del mismo año,DATE,1,7
1637,240,Juan de Cañete,PER,21,24
1638,240,collacion de Omnium Sanctorum,LOC,31,35
1639,241,19 de mayo de 1749,DATE,1,6
1640,241,Cristobal Vazquez Ortiz,PER,10,13
1641,241,Juan Dominguez,PER,14,16
1642,241,Sevilla,LOC,26,27
1643,241,collacion de Santa Maria la Mayor,LOC,29,35
1644,241,calle de la Borceguineria,LOC,36,40
1645,241,Lorenzo Martos,PER,42,44
1646,241,Pedro Duque Cornejo,PER,64,67
1647,241,Isidro Duque Cornejo,PER,74,77
1648,241,calle Beatos,LOC,89,91
1649,241,21 reales de vellon,MON,99,103
1650,242,Joseph de Escouar,PER,7,10
1651,242,seuilla,LOC,17,18
1652,242,collacion de santa maria,LOC,20,24
1653,242,Antonio Gallardo,PER,29,31
1654,242,collacion de nuestro señor san saluador,LOC,39,45
1655,242,Juan Saluador Perez,PER,61,64
1656,242,collacion de santa maria,LOC,72,76
1657,242,Joseph de Escouar,PER,94,97
1658,242,un retablo,OBJ,106,108
1659,242,altar de señora santa Rita,LOC,112,117
1660,242,yglesia del conuento de nuestra señora del Populo extramuros desta ciudad la segunda capilla de la hazera de mano derecha entrando por la puerta de mano derecha el qual a de ser de madera de pino de,ORG,121,158
1661,242,flandes,LOC,158,159
1662,242,dos mill y seiscientos reales de moneda de vellon,MON,287,296
1663,243,Josephe de escouar,PER,7,10
1664,243,seuilla,LOC,17,18
1665,243,collazion de santa cruz,LOC,20,24
1666,243,Pedro de Alfaro,PER,42,45
1667,243,santa yglesia,ORG,48,50
1668,243,yglesia parroquial de santa cruz una caja mayor de la que oy tiene y dos arbotantes y arriba dos floreros y echarles frutas a otros dos que oy tiene dicho retablo y dos angeles todo,ORG,86,121
1669,243,Pedro de Alfaro,PER,137,140
1670,243,un mill y dozientos reales de vellon,MON,207,214
1671,244,Joseph de escouar,PER,7,10
1672,244,seuilla,LOC,17,18
1673,244,fernando de Baeza,PER,37,40
1674,244,santa yglesia metropolitana y patriarchal,ORG,54,59
1675,244,Belen de D. Andres Martin Cascante Prevendado,PER,121,128
1676,244,santa yglesia,ORG,132,134
1677,244,santa yglesia,ORG,236,238
1678,244,ensima,LOC,291,292
1679,244,un mil y ochozientos ducados de vellon,MON,345,352
1680,244,Pedro de Escobar,PER,367,370
1681,244,Antonio Gallardo,PER,373,375
1682,244,Juan de Oviedo,PER,381,384
1683,245,Joseph de escouar,PER,7,10
1684,245,seuilla,LOC,17,18
1685,245,Pedro Gregorio de Alfaro,PER,36,40
1686,245,santa iglesia,ORG,44,46
1687,245,un retablo,OBJ,68,70
1688,245,flandes,LOC,75,76
1689,245,iglesia del collexio de la Compañia de Jesus,ORG,78,86
1690,245,altar de nuestra señora de la Paz,ORG,105,112
1691,245,iglesia parrochial de Santa Cruz,ORG,116,121
1692,245,Retablo,PER,158,159
1693,245,quatro mill y seiscientos reales de vellon,MON,232,239
1694,245,Pedro Gregorio de Alfaro,PER,270,274
1695,245,Pedro Alejandro,PER,312,314
1696,245,Manuel de Escobar,PER,315,318
1697,246,Joseph de Escouar,PER,7,10
1698,246,seuilla,LOC,16,17
1699,246,Alonso Suarez Perez,PER,35,38
1700,246,Luis de Baeza Mendoza,PER,41,45
1701,246,hermandad de Nuestra Señora del Rosario zita,ORG,63,70
1702,246,iglesia parroquial de señor San Roman,ORG,72,78
1703,246,un retablo,OBJ,97,99
1704,246,flandes,LOC,102,103
1705,246,cinco mill docientos y cinquenta reales de vellon,MON,282,290
1706,247,Baltasar de Barona,PER,8,11
1707,247,francisco de Barona,PER,13,16
1708,247,seuilla,LOC,22,23
1709,247,collacion de san lorenzo,LOC,29,33
1710,247,Mathias Lopez rosales,PER,39,42
1711,247,yglesia parroquial de santa Maria Magdalena,ORG,47,53
1712,247,yglesia de santa maria magdalena,ORG,75,80
1713,247,seis mil ducados de vellon,MON,126,131
1714,247,Lucas de Baldes,PER,151,154
1715,247,calle de no moleras,LOC,164,168
1716,247,collacion de san bicente,LOC,168,172
1717,247,juan gonzalez de buendia,PER,173,177
1718,247,collacion de santa cathalina,LOC,186,190
1719,248,xptobal Roque de herrera,PER,3,7
1720,248,seuilla,LOC,12,13
1721,248,collacion de señor san lorrenzo,LOC,13,18
1722,248,conuento de señor San Antonio de Padua,ORG,21,28
1723,248,Balthasar de Baraona,PER,32,35
1724,248,francisco de Barahona,PER,38,41
1725,248,xptobal roque,PER,82,84
1726,248,conuento de san antonio,ORG,89,93
1727,248,Balthasar de Barahona,PER,99,102
1728,248,un retablo,OBJ,104,106
1729,248,flandes,LOC,111,112
1730,248,Baltasar de Baraona,PER,139,142
1731,248,conuento de San Antonio,ORG,161,165
1732,248,quinze mil reales de vellon,MON,195,200
1733,249,4 de enero de 1701,DATE,1,6
1734,249,Gabriel de la Cuesta,PER,12,16
1735,249,Sevilla,LOC,19,20
1736,249,collacion de San Lorenzo,LOC,22,26
1737,249,Barahona,LOC,35,36
1738,250,baltasar de barahona,PER,11,14
1739,250,conuento de san antonio de padua,ORG,28,34
1740,250,orden de san francisco,ORG,36,40
1741,250,manuel parrilla,PER,48,50
1742,250,un retablo,OBJ,53,55
1743,250,dia de san antonio que bendra deste año y todo ello en precio de catorze mil reales de vellon...,ORG,98,118
1744,250,Bernardo de Valdes,PER,162,165
1745,251,francisco de Baraona,PER,7,10
1746,251,seuilla,LOC,16,17
1747,251,collacion de señor san lorenzo,LOC,19,24
1748,251,Lucas de Valdes,PER,29,32
1749,251,collacion de señor san andres,LOC,41,46
1750,251,convento de Nuestra Señora de los Reyes,ORG,62,69
1751,251,seuilla,LOC,75,76
1752,251,collacion de señor santiago,LOC,78,82
1753,251,francisco de baraona,PER,89,92
1754,251,flandes,LOC,140,141
1755,251,Santisimo Sacramento,PER,163,165
1756,251,retablo de zedro,PER,173,176
1757,251,angeles de zedro yten,PER,182,186
1758,251,Señor San Vicente ferrer,PER,192,196
1759,251,santo thomas,LOC,209,211
1760,251,francisco de Baraona,PER,297,300
1761,251,ocho mil reales de moneda de vellon,MON,307,314
1762,251,dos mil seiscientos y sesenta y seis reales y ueinte,MON,315,325
1763,252,Joseph Garzia,PER,7,9
1764,252,seuilla,LOC,17,18
1765,252,parroquia de el señor san Ildefonso,LOC,20,26
1766,252,Manuel Garzia de Santiago,PER,29,33
1767,252,conuento de nuestra señora santa maria de los reies Dominicas Descalsas,ORG,54,65
1768,252,trescientos ducados de vellon,MON,218,222
1769,253,31 de marzo de 1704,DATE,1,6
1770,253,Manuel Ramirez,PER,10,12
1771,253,Luis de Herrera,PER,13,16
1772,253,Baltasar de Barahona,PER,32,35
1773,253,1500 reales de vellon,MON,35,39
1774,254,francisco de baraona,PER,4,7
1775,254,seuilla,LOC,13,14
1776,254,Antonio Garcia Serrano,PER,24,27
1777,254,Diego Tirado Beltran,PER,48,51
1778,254,flandes,LOC,92,93
1779,254,capilla maior,LOC,131,133
1780,254,treze mill y setecientos reales de vellon,MON,141,148
1781,254,quatro mil y quinientos reales de vellon,MON,149,156
1782,254,Pedro esteuan de torres,PER,168,172
1783,254,Seuilla,LOC,178,179
1784,254,collacion de san lorenzo,LOC,181,185
1785,254,Francisco Barahona,PER,219,221
1786,254,retablo del sagrario de la Santa Yglesia,LOC,242,249
1787,254,un retablo,OBJ,269,271
1788,254,Yglecia,PER,278,279
1789,255,Lorenzo Fernandez de Iglesias,PER,0,4
1790,255,Juan de la Cruz,PER,13,17
1791,255,playa de Fuengirola,LOC,43,46
1792,255,Mijas,LOC,51,52
1793,255,Malaga,LOC,55,56
1794,255,4.600 reales de vellon,MON,61,65
1795,255,Cadiz,LOC,71,72
1796,255,Sanlucar de Barrameda,LOC,73,76
1797,255,Sevilla,LOC,77,78
1798,255,Lorenzo Fernandez,PER,85,87
1799,256,Lorenzo fernandez de yglesias,PER,7,11
1800,256,seuilla,LOC,20,21
1801,256,collacion de santa maria,LOC,23,27
1802,256,conosco questoy,PER,29,31
1803,256,Andres de Ibarburu,PER,39,42
1804,256,Santa Yglesia,ORG,51,53
1805,256,calle de castro,LOC,90,93
1806,256,Joseph garcia,PER,132,134
1807,256,Carmona,LOC,221,222
1808,256,catorce mil reales de moneda de vellon,MON,264,271
1809,256,seis mil reales de vellon,MON,346,351
1810,257,Alonso Ramirez,PER,0,2
1811,257,Cadiz,LOC,5,6
1812,257,gabarra San Fernando,LOC,10,13
1813,257,Lorenzo Fernandez de Iglesias,PER,19,23
1814,257,Sevilla,LOC,35,36
1815,257,yglesia de señor san saluador,ORG,50,55
1816,257,10 reales de plata,MON,66,70
1817,258,Lorenzo Fernandez de Iglesias,PER,0,4
1818,258,Sevilla,LOC,13,14
1819,258,Andres Fernandez de Iglesias,PER,20,24
1820,258,Monegro,LOC,30,31
1821,258,montañas de Burgos,LOC,33,36
1822,258,Reinosa,LOC,42,43
1823,258,Francisco de la Riba,PER,51,55
1824,258,Galizano,LOC,68,69
1825,258,montañas de Burgos,LOC,72,75
1826,259,Lorenzo Fernandez de Iglesias,PER,0,4
1827,259,Pedro Galdona,PER,21,23
1828,259,500 ducados,MON,61,63
1829,260,Lorenzo fernandez de yglesia,PER,7,11
1830,260,seuilla,LOC,20,21
1831,260,collazion de santa maria,LOC,23,27
1832,260,Pablo Lamperez,PER,47,49
1833,260,Palacio Arzobispal,LOC,67,69
1834,260,martelilla,LOC,80,81
1835,260,xeres de la frontera,LOC,83,87
1836,260,veinte reales de vellon,MON,219,223
1837,260,seis mill reales de vellon,MON,280,285
1838,261,Lorenzo fernandez de yglesias,PER,7,11
1839,261,seuilla,LOC,17,18
1840,261,Manuel Arias,PER,34,36
1841,261,consejo de estado de S. M. y digo que por quanto estoy combenido y concertado con el doctor don,ORG,41,60
1842,261,Pablo Lamperez,PER,60,62
1843,261,100 reales cada sabado,MON,330,334
1844,262,seuilla,LOC,4,5
1845,262,Henero de mill,PER,13,16
1846,262,Pablo Lamperez,PER,39,41
1847,262,Manuel Arias,PER,52,54
1848,262,consejo de estado de Su Magestad y,ORG,60,67
1849,262,Lorenzo fernandez de yglesias,PER,67,71
1850,262,Lorenzo fernandez de yglesias,PER,98,102
1851,262,Lorenzo fernandez de yglesias,PER,148,152
1852,262,Pablo Lamperez,PER,164,166
1853,262,P. fray,PER,178,180
1854,262,Antonio de la Conzepcion,PER,180,184
1855,262,orden de nuestra Señora de la Merced Redencion de cauptibos y el dicho,ORG,188,201
1856,262,lorenzo fernandez de yglesias,PER,201,205
1857,262,Alonso Moreno,PER,214,216
1858,262,Duque de Arcos,PER,224,227
1859,262,Marchena,LOC,233,234
1860,262,seuilla,LOC,325,326
1861,262,veinte y tres dias del mes,MON,327,333
1862,262,Henero de mil,PER,334,337
1863,262,fray antonio de la concepcion,PER,343,348
1864,262,alonso moreno,PER,350,352
1865,262,Duque de Arcos,PER,363,366
1866,262,cassa Arzobispal,ORG,383,385
1867,262,sierra de mijas,LOC,498,501
1868,262,quatro mil quinientos y setenta y seis reales,MON,517,525
1869,262,quatro reales de vellon,MON,547,551
1870,262,quarenta reales de vellon,MON,596,600
1871,262,Lorenzo fernandez de yglesias,PER,674,678
1872,263,Juan Antonio Blanco,PER,7,10
1873,263,seuilla,LOC,19,20
1874,263,Manuel Arias,PER,42,44
1875,263,Palacio Arzobispal,LOC,74,76
1876,263,Diego Antonio Diaz,PER,105,108
1877,263,tres mil reales de vellon,MON,741,746
1878,263,Juan de pando,PER,761,764
1879,264,18 de mayo,DATE,1,4
1880,264,tres mil reales,MON,15,18
1881,265,21 de mayo de 1698,DATE,1,6
1882,265,Sebastian de Santa Maria,PER,10,14
1883,265,Pedro Ruiz Paniagua,PER,15,18
1884,265,Pedro de Castro,PER,38,41
1885,265,calle Piñones,LOC,44,46
1886,266,Pedro Ruiz Pan,PER,7,10
1887,266,seuilla,LOC,18,19
1888,266,collacion de San Vizente,LOC,21,25
1889,266,Juan de aragon,PER,30,33
1890,266,Ysidro calderon,PER,48,50
1891,266,Pedro Ruiz de Panyagua,PER,99,103
1892,266,Santa Barbara,LOC,164,166
1893,266,flandes,LOC,214,215
1894,266,Isidro Calderon,PER,228,230
1895,266,un mill y quinientos reales de vellon,MON,253,260
1896,267,seuilla,LOC,28,29
1897,267,pedro de panyagua,PER,44,47
1898,267,collazion de san bizente,LOC,54,58
1899,267,juan de aragon,PER,61,64
1900,267,capilla del sagrario nuebo,ORG,127,131
1901,267,pedro de panyagua,PER,144,147
1902,267,marques de valle,PER,154,157
1903,267,pedro de pan,PER,207,210
1904,267,seis mil reales de vellon,MON,242,247
1905,267,sedro ubiere,PER,409,411
1906,267,seis mil reales de vellon,MON,619,624
1907,267,pedro de pan,PER,646,649
1908,267,dos mil reales,MON,655,658
1909,267,dos mil y quinientos reales de vellon,MON,665,672
1910,267,un mil y quinientos reales de vellon,MON,684,691
1911,268,Pedro Ruiz Pan,PER,7,10
1912,268,Juan de aragon,PER,21,24
1913,268,Gregorio Jose Caro,PER,40,43
1914,268,conuento de nuestra señora del carmen casa grande de esta ciudad y con,ORG,66,79
1915,268,faustino gauira,PER,79,81
1916,268,Pedro Ruiz Panyagua,PER,109,112
1917,268,gregorio joseph,PER,178,180
1918,268,faustino gauira,PER,182,184
1919,268,flandes,LOC,206,207
1920,268,trecientos reales,MON,228,230
1921,269,Pedro Panyagua,PER,3,5
1922,269,seuilla,LOC,11,12
1923,269,collazion de san Bicente,LOC,14,18
1924,269,Juan de aragon,PER,23,26
1925,269,collacion de san martin,LOC,31,35
1926,269,Juan de Abila,PER,70,73
1927,269,altar de la santisima,LOC,126,130
1928,269,purisima concepcion,ORG,258,260
1929,269,sedro ensima,PER,293,295
1930,269,aser Pedro,PER,311,313
1931,269,quinientos reales de vellon,MON,334,338
1932,269,dos mil reales de vellon,MON,339,344
1933,270,Pedro ruiz paniagua,PER,7,10
1934,270,seuilla,LOC,17,18
1935,270,pedro de alfaro,PER,35,38
1936,270,santa iglesia,ORG,41,43
1937,270,iglesia parroquial de santa cruz,ORG,61,66
1938,270,flandes,LOC,80,81
1939,270,quinientos ducados de moneda de vellon,MON,194,200
1940,270,cien ducados de vellon,MON,211,215
1941,271,23 de mayo de 1725,DATE,1,6
1942,271,Cristobal Vazquez,PER,8,10
1943,271,Pedro Ruiz Paniagua,PER,11,14
1944,271,convento de Santa Maria la Real,LOC,29,35
1945,271,Feliciana Bravo,PER,38,40
1946,272,Juan de Dios,PER,7,10
1947,272,seuilla,LOC,16,17
1948,272,Juan francisco Zapata,PER,41,44
1949,272,Real audiencia,ORG,49,51
1950,272,Luis Rodriguez vesinos,PER,55,58
1951,272,Yglesia de San Pablo,ORG,81,85
1952,272,retablo del altar mayor,LOC,101,105
1953,272,tres mil y quinientos reales de vellon,MON,621,628
1954,272,un mill reales,MON,630,633
1955,273,Juan de Dios Rodriguez,PER,3,7
1956,273,seuilla,LOC,13,14
1957,273,collacion de santa maria magdalena,LOC,16,21
1958,273,compaz del convento de Nuestra Señora del Carmen Casa Grande,LOC,40,50
1959,273,flandes,LOC,206,207
1960,273,trezientos ducados de moneda de vellon,MON,281,287
1961,273,tres mill y trezientos reales,MON,289,294
1962,273,diez reales dellos,MON,299,302
1963,274,Juan de Valencia,PER,7,10
1964,274,seuilla,LOC,18,19
1965,274,collazion de la magdalena,LOC,21,25
1966,274,calle de señor san martin,LOC,27,32
1967,274,agustin de perea,PER,37,40
1968,274,collacion de santa maria,LOC,48,52
1969,274,calle de catalanes,LOC,53,56
1970,274,calle de las gradas,LOC,81,85
1971,274,juan de valencia,PER,110,113
1972,274,agustin de perea,PER,120,123
1973,274,un retablo,OBJ,130,132
1974,274,Ymagen de la purisima,PER,147,151
1975,274,Juan de valencia,PER,172,175
1976,274,flandes,LOC,298,299
1977,274,juan de valencia,PER,332,335
1978,274,siete mil y quinientos reales de moneda de vellon,MON,336,345
1979,274,dos mil y quinientos reales,MON,359,364
1980,274,juan de valencia,PER,369,372
1981,275,antonio jil gataon,PER,7,10
1982,275,seuilla,LOC,18,19
1983,275,calle del aseyte,LOC,21,24
1984,275,antonio ramos,PER,40,42
1985,275,seuilla,LOC,48,49
1986,275,triana,LOC,50,51
1987,275,calle de castilla,LOC,53,56
1988,275,calle de castilla,LOC,76,79
1989,275,francisco de ribera,PER,170,173
1990,275,juan masias de sandobal,PER,215,219
1991,275,mateo muñoz de lara,PER,226,230
1992,275,balor della,PER,252,254
1993,275,trese mil y setecientos reales de vellon,MON,258,265
1994,275,marques de aguiar,PER,287,290
1995,275,mil y seiscientos reales los quales,MON,305,311
1996,275,antonio jil gataon,PER,336,339
1997,275,antonio ramos,PER,363,365
1998,275,seis mil reales de vellon,MON,399,404
1999,275,antonio ramos de aser,PER,421,425
2000,275,cinco mil y seiscientos reales de vellon,MON,464,471
2001,276,lorenzo bernardo gonzalez,PER,7,10
2002,276,seuilla,LOC,16,17
2003,276,parroquia de señor san pedro,LOC,19,24
2004,276,mateo bermudo,PER,29,31
2005,276,xptobal leandro gonzalez,PER,35,38
2006,276,andres alonso gomez,PER,41,44
2007,276,nicolas de la cruz,PER,55,59
2008,276,cordoua,LOC,73,74
2009,276,martin del rio,PER,80,83
2010,276,santa yglesia,ORG,96,98
2011,276,martin del rio,PER,120,123
2012,276,un retablo,OBJ,147,149
2013,276,flandes,LOC,154,155
2014,276,convento de san francisco,ORG,180,184
2015,276,cordoua,LOC,189,190
2016,276,ymitazion de los capiteles,LOC,401,405
2017,277,Lorenso Gonsales,PER,3,5
2018,277,seuilla,LOC,11,12
2019,277,collacion de san pedro,LOC,14,18
2020,277,antonio de quiros,PER,23,26
2021,277,collacion de nuestro señor san salvador,LOC,33,39
2022,277,cofradias del santisimo sacramento y animas benditas sita,ORG,54,62
2023,277,iglesia parroquial del señor san pedro desta,ORG,64,71
2024,277,Lorenso gonsales,PER,82,84
2025,277,siete mil reales de vellon,MON,128,133
2026,277,dos mil reales,MON,134,137
2027,277,flandes,LOC,162,163
2028,278,Lorenso Bernardo Gonsales,PER,3,6
2029,278,Mateo Bermudo,PER,9,11
2030,278,seuilla,LOC,19,20
2031,278,collacion del señor san pedro,LOC,22,27
2032,278,flandes,LOC,142,143
2033,278,quatro mil y ducientos reales de vellon,MON,191,198
2034,278,un mil y quinientos reales de vellon,MON,210,217
2035,278,Bernardo Lorenzo,PER,254,256
2036,278,Matheo Bermudo,PER,257,259
2037,279,Francisco Garcia,PER,21,23
2038,279,Manuel del Castillootorgamos,PER,24,27
2039,279,conuento de nuestra señora de la encarnacion de la ciudad de arcos de la frontera en tal manera que auemos de ser obligado como por la presente nos obligamos a que yo el dicho,ORG,43,77
2040,279,francisco delgado dorare,PER,77,80
2041,279,Pedro de Sotto,PER,113,116
2042,279,quinientos ducados de vellon,MON,150,154
2043,280,Pedro de Soto,PER,7,10
2044,280,Seuilla,LOC,16,17
2045,280,parroquia de señor san ildefonso,LOC,19,24
2046,280,Vicente Joseph Camacho,PER,28,31
2047,280,convento de nuestra señora del balle desta ciudad que llene el hueco de dicha capilla de maderas buenas a satisfacion del dicho convento con la arquitectura que demuestra el dibujo que queda en poder de mi el dicho principal rubricado del presente escriuano publico y a todo ello se le dara cortamanos y reglas conbenientes,ORG,59,114
2048,280,un mill reales de vellon,MON,141,146
2049,280,Juan Antonio de Silua,PER,154,158
2050,280,quatrocientos reales de vellon,MON,168,172
2051,281,Manuel de escobar,PER,8,11
2052,281,seuilla,LOC,17,18
2053,281,collacion de santa maria,LOC,20,24
2054,281,Joseph de Escobar,PER,29,32
2055,281,yglesia parroquial del señor san Nicolas,ORG,68,74
2056,281,manuel de escobar,PER,87,90
2057,281,yglesia parrochial del señor san nicolas un retablo segun,ORG,117,126
2058,281,Alonso de los Reyes,PER,140,144
2059,281,Agustin de la Peña,PER,146,150
2060,281,flandes,LOC,189,190
2061,281,manuel de escobar,PER,296,299
2062,281,nueve mil reales de moneda de vellon,MON,331,338
2063,282,Manuel de Escouar,PER,8,11
2064,282,Sevilla,LOC,17,18
2065,282,Juan manuel de escovar,PER,28,32
2066,282,flandes,LOC,134,135
2067,282,capilla de señor san ysidoro,LOC,158,163
2068,282,siete mil y quinientos reales de vellon,MON,248,255
